time,Setpoint_Python,Setpoint_Existing,ESB_Tower_1 bypassValveOpenClose,ESB_Tower_1 enteringWaterTemp,ESB_Tower_1 leavingWaterTemp,ESB_Tower_1 outdoorAirDryBulb,ESB_Tower_1 outdoorAirHumidity,ESB_Tower_1 outdoorAirWetBulb,DayOfWeek,HourOfDay,Cell1_Fan vfdPercent
2022-06-11 06:25:00+00:00,70.8512207344174,58.0,False,72.953857421875,74.19176483154297,69.05117797851562,76.20050048828125,63.751220703125,5,6,0.0
2022-06-11 06:30:00+00:00,71.2222458273172,58.0,False,72.953857421875,74.19176483154297,68.74988555908203,76.54364776611328,63.62224578857422,5,6,0.0
2022-06-11 06:35:00+00:00,71.6229034885764,58.0,False,72.953857421875,74.19176483154297,68.74988555908203,76.72659301757812,63.52290344238281,5,6,0.0
2022-06-11 06:40:00+00:00,72.0463234484196,58.0,False,72.953857421875,74.19176483154297,68.43803405761719,76.57779693603516,63.44632339477539,5,6,0.0
2022-06-11 06:45:00+00:00,72.4313904419541,58.0,False,72.953857421875,74.19176483154297,68.43803405761719,76.78458404541016,63.331390380859375,5,6,0.0
2022-06-11 06:50:00+00:00,73.0177323073149,58.0,False,72.953857421875,74.19176483154297,68.43803405761719,76.9360580444336,63.41773223876953,5,6,0.0
2022-06-11 06:55:00+00:00,73.3920838162303,58.0,False,72.953857421875,74.48939514160156,68.43803405761719,76.74102783203125,63.292083740234375,5,6,0.0
2022-06-11 07:00:00+00:00,73.8822533488274,58.0,False,72.953857421875,74.48939514160156,68.43803405761719,76.74102783203125,63.28225326538086,5,7,0.0
2022-06-11 07:05:00+00:00,74.5113198235631,58.0,False,72.953857421875,74.48939514160156,68.43803405761719,77.3442611694336,63.411319732666016,5,7,0.0
2022-06-11 07:10:00+00:00,75.1128403693438,58.0,False,72.953857421875,74.48939514160156,68.43803405761719,78.06747436523438,63.512840270996094,5,7,0.0
2022-06-11 07:15:00+00:00,75.4090554341674,58.0,False,73.25645446777344,74.48939514160156,68.13799285888672,77.43740844726562,63.30905532836914,5,7,0.0
2022-06-11 07:20:00+00:00,75.8366448581219,58.0,False,73.25645446777344,74.48939514160156,68.13799285888672,77.24359130859375,63.23664474487305,5,7,0.0
2022-06-11 07:25:00+00:00,76.4512994065881,58.0,False,73.25645446777344,74.48939514160156,68.13799285888672,77.85140991210938,63.35129928588867,5,7,0.0
2022-06-11 07:30:00+00:00,76.9490754455328,58.0,False,73.25645446777344,74.48939514160156,68.13799285888672,78.2074966430664,63.34907531738281,5,7,0.0
2022-06-11 07:35:00+00:00,77.4167687818408,58.0,False,73.25645446777344,74.48939514160156,68.13799285888672,78.2074966430664,63.31676864624024,5,7,0.0
2022-06-11 07:40:00+00:00,78.1060197353363,58.0,False,73.25645446777344,74.48939514160156,67.832275390625,79.67786407470703,63.50601959228516,5,7,0.0
2022-06-11 07:45:00+00:00,78.3513352945447,58.0,False,73.25645446777344,74.48939514160156,67.832275390625,78.92236328125,63.25133514404297,5,7,0.0
2022-06-11 07:50:00+00:00,78.8756387382746,58.0,False,73.25645446777344,74.48939514160156,67.832275390625,79.26669311523438,63.275638580322266,5,7,0.0
2022-06-11 07:55:00+00:00,79.335138104856,58.0,False,73.25645446777344,74.48939514160156,67.53020477294922,80.1452865600586,63.235137939453125,5,7,0.0
2022-06-11 08:00:00+00:00,79.6582086384296,58.0,False,73.25645446777344,74.48939514160156,67.53020477294922,79.9871597290039,63.05820846557617,5,8,0.0
